Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of protein localization to membrane (GO:1905475)	2/18	0.00993689051266866303635527657434067805297672748565673828125	0.1440264601365622565420920864198706112802028656005859375	0.0139195833864566298476717065568664111196994781494140625	0.2017520792013478558857286770944483578205108642578125	-1.897263309878342	8.749231902991506	VAMP8;GSN
protein retention in ER lumen (GO:0006621)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-3.032578063159286	8.6514786636004	OS9
androgen metabolic process (GO:0008209)	2/21	0.013414907487043929712466905357359792105853557586669921875	0.1721579794170637611738783334658364765346050262451171875	0.0182104651733061805030100543945081881247460842132568359375	0.2337009697240959582575925423952867276966571807861328125	-2.002057158611535	8.631646593095331	HSD17B4;HSD17B11
positive regulation of receptor binding (GO:1900122)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-3.012106890886725	8.593077558518726	B2M
protein repair (GO:0030091)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.998088255660811	8.553084548932866	MSRB1
regulation of tumor necrosis factor production (GO:0032680)	4/62	0.00187445449729080706492700958420982715324498713016510009765625	0.0696505123497645206587236543782637454569339752197265625	0.003009544877416644829970504559923938359133899211883544921875	0.1158674777805408229180983425976592116057872772216796875	-1.3615233562998799	8.549600952290701	PYCARD;CYBA;CLU;HLA-E
type I interferon signaling pathway (GO:0060337)	3/66	0.0183897117153457752281031645225084503181278705596923828125	0.205964771211872677003640319526311941444873809814453125	0.0246997838983994515149600346148872631601989269256591796875	0.2716976228823939631951134288101457059383392333984375	-2.1330847932247257	8.523729864886558	IFITM2;HLA-C;HLA-E
phosphatidylcholine acyl-chain remodeling (GO:0036151)	2/28	0.02323484295115411935039873014829936437308788299560546875	0.23428022940092463333172645434387959539890289306640625	0.030050633212214412914864425374616985209286212921142578125	0.30851983431206797536816566207562573254108428955078125	-2.254741884009581	8.482569572763325	LPCAT2;DBI
positive regulation of T cell migration (GO:2000406)	2/21	0.013414907487043929712466905357359792105853557586669921875	0.1721579794170637611738783334658364765346050262451171875	0.0182104651733061805030100543945081881247460842132568359375	0.2337009697240959582575925423952867276966571807861328125	-1.9545408567097176	8.426785346420557	PYCARD;AIF1
positive regulation of protein polymerization (GO:0032273)	4/65	0.0022308655124567201323559917369721006252802908420562744140625	0.07852646603847655837338237461153767071664333343505859375	0.00353551703898142589965747362157344468869268894195556640625	0.1244501997721461916679430714793852530419826507568359375	-1.3764562921198154	8.403768959998972	PYCARD;RHOG;PTK2B;NCKAP1L
transition metal ion homeostasis (GO:0055076)	2/25	0.018746714245468733273103367764633730985224246978759765625	0.206213856700156072943030949318199418485164642333984375	0.024677677908127339245769604758606874383985996246337890625	0.2716976228823939631951134288101457059383392333984375	-2.1007178419720636	8.354001911117962	B2M;FTL
regulation of actin filament polymerization (GO:0030833)	4/69	0.002775228852824239422769636576049379073083400726318359375	0.08766876786357598316801187365854275412857532501220703125	0.00432949536685595277873961350678655435331165790557861328125	0.1367676485119624085751155462276074104011058807373046875	-1.403525863213765	8.262587726517195	PYCARD;RHOG;PTK2B;NCKAP1L
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	4/71	0.003078776443991736687377791525932479999028146266937255859375	0.090310775690424283101975788667914457619190216064453125	0.004768190696625034842581758454116425127722322940826416015625	0.1432783155668791164050190900525194592773914337158203125	-1.4174625446156142	8.197502017114287	PTK2B;CYBA;NCKAP1L;ACTB
regulation of protein localization to early endosome (GO:1902965)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.8730246955612757	8.196297452521623	MSN
regulation of release of cytochrome c from mitochondria (GO:0090199)	3/41	0.004992448044894731186416070300992942065931856632232666015625	0.10875010375812095564374004652563598938286304473876953125	0.00734891085416322469014982488033638219349086284637451171875	0.1616760387915909535916370032282429747283458709716796875	-1.5370566300092494	8.146137147675072	PYCARD;PLAUR;CLU
blood vessel endothelial cell migration (GO:0043534)	2/19	0.01104476915099238294726280429358666879124939441680908203125	0.154626768113893364731126212063827551901340484619140625	0.01529440886608483644859557415429662796668708324432373046875	0.21412172412518770681089108620653860270977020263671875	-1.7970702158828151	8.0972360011569	ID1;MYH9
regulation of lymphocyte migration (GO:2000401)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.9716809002524576	8.093340434679005	MSN
alpha-beta T cell activation (GO:0046631)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.8166911138456303	8.035586410594028	HLA-E
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	6/136	0.00105881802833579182800127771457709968672133982181549072265625	0.04831347447813687245865565955682541243731975555419921875	0.0018506791488064416005554502220320500782690942287445068359375	0.08444580412331614827081693874788470566272735595703125	-1.1701702949105337	8.016371033586116	FCER1G;ARPC2;ARPC1B;NCKAP1L;ARPC5;ACTB
positive regulation of B cell differentiation (GO:0045579)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.901297672124536	7.9016524825565035	NCKAP1L
vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane (GO:1990668)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.73371656395092	7.7988727850631205	TAPBP
positive regulation of cellular senescence (GO:2000774)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.850275657939561	7.762694584880833	YPEL3
positive regulation of smooth muscle cell migration (GO:0014911)	1/11	0.08914210692010356151815386738235247321426868438720703125	0.3075017755937168306701323672314174473285675048828125	0.1035306124977821429222757387833553366363048553466796875	0.360124094927223137307947808949393220245838165283203125	-3.2028890501711285	7.743059468735278	AIF1
immunological synapse formation (GO:0001771)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.7141146320859124	7.7429514891348665	MSN
positive regulation of cell aging (GO:0090343)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.9615726542065772	7.729333062215389	YPEL3
polyamine biosynthetic process (GO:0006596)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.7077514500510556	7.724798309740757	SAT1
benzene-containing compound metabolic process (GO:0042537)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.939667662150849	7.672163781197272	ACAA1
nuclear-transcribed mRNA catabolic process, deadenylation-independent decay (GO:0031086)	1/9	0.073543770143566999930584415778866969048976898193359375	0.3075017755937168306701323672314174473285675048828125	0.08704588694089977762846643827288062311708927154541015625	0.360124094927223137307947808949393220245838165283203125	-2.930287205746412	7.6476819668738925	PNRC1
protein targeting to lysosome (GO:0006622)	2/20	0.01220442259568508928946339864296533050946891307830810546875	0.163433137368304670644647558219730854034423828125	0.0167250724505619875748241298651919350959360599517822265625	0.2264317500999161458796749002431170083582401275634765625	-1.7355830390659461	7.646904040617995	NCOA4;CLU
regulation of organelle assembly (GO:1902115)	3/48	0.007759271880775390865803142759205002221278846263885498046875	0.127743686345134166426618094192235730588436126708984375	0.01103794351486347795343601063677851925604045391082763671875	0.18385914043157802755246166270808316767215728759765625	-1.5713825940948227	7.635138683524626	AKAP13;GSN;MSN
engulfment of apoptotic cell (GO:0043652)	1/10	0.0813758497220646026537593797911540605127811431884765625	0.3075017755937168306701323672314174473285675048828125	0.09532551201711271515737422532765776850283145904541015625	0.360124094927223137307947808949393220245838165283203125	-3.0428630073669583	7.633559638800684	RHOG
regulation of T cell migration (GO:2000404)	2/18	0.00993689051266866303635527657434067805297672748565673828125	0.1440264601365622565420920864198706112802028656005859375	0.0139195833864566298476717065568664111196994781494140625	0.2017520792013478558857286770944483578205108642578125	-1.6526201943142431	7.6210598984014295	PYCARD;AIF1
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	2/25	0.018746714245468733273103367764633730985224246978759765625	0.206213856700156072943030949318199418485164642333984375	0.024677677908127339245769604758606874383985996246337890625	0.2716976228823939631951134288101457059383392333984375	-1.91354180156615	7.609652066495997	CLU;TPT1
attachment of GPI anchor to protein (GO:0016255)	1/8	0.06564531366642205323369552161238971166312694549560546875	0.3075017755937168306701323672314174473285675048828125	0.0786910656076613979070799587134388275444507598876953125	0.360124094927223137307947808949393220245838165283203125	-2.793339392719573	7.607629289187278	PLAUR
glucose 6-phosphate metabolic process (GO:0051156)	2/17	0.00888174226446843649573903434202293283306062221527099609375	0.13851020847879891295661991534871049225330352783203125	0.01260172041315924494619959972396827652119100093841552734375	0.1965230322659770878512830449835746549069881439208984375	-1.6103608461865866	7.606954189728331	G6PD;PGD
regulation of phagocytosis, engulfment (GO:0060099)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.665684814290475	7.604788669707628	NCKAP1L
spermine metabolic process (GO:0008215)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.65370708693169	7.570618056280781	SAT1
choline catabolic process (GO:0042426)	1/7	0.0576799211053181937192135819714167155325412750244140625	0.3075017755937168306701323672314174473285675048828125	0.07026037033455188873798391568925580941140651702880859375	0.360124094927223137307947808949393220245838165283203125	-2.645377844210313	7.546856008218984	SLC44A1
